,longitude,latitude,housing_median_age,median_income,house_category,bedrooms_per_person,rooms_per_person,bedrooms_per_rooms,bedrooms_per_family,Pessoas_por_familia,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,valor_real,valor_previsto,diferenca,porcentagem,categoria_desconto
15156,-117.04,32.98,16.0,6.0226,40%-60%,0.30625,2.08125,0.14714714714714713,1.0155440414507773,3.316062176165803,1,0,0,0,0,192900.0,295700.0,-102800.0,-34.764964491038214,Desconto muito alto
2029,-119.74,36.73,34.0,2.3269,20%_cheaper,0.25757575757575757,1.1875,0.21690590111642744,0.974910394265233,3.78494623655914,0,1,0,0,0,50800.0,75390.0,-24590.0,-32.61705796524738,Desconto muito alto
10082,-120.22,39.35,8.0,4.5882,40%-60%,1.3842364532019704,9.22167487684729,0.1501068376068376,3.9577464788732395,2.859154929577465,0,1,0,0,0,198400.0,174900.0,23500.0,13.436249285305891,Cara
17382,-120.41,34.96,21.0,4.65,20%-40%,0.3632596685082873,2.4502762430939224,0.14825253664036075,1.109704641350211,3.0548523206751055,1,0,0,0,0,152500.0,280790.0,-128290.0,-45.688949036646605,Desconto muito alto
14904,-117.06,32.6,25.0,1.7472,20%_cheaper,0.5483870967741935,2.4769585253456223,0.2213953488372093,1.017094017094017,1.8547008547008548,0,0,0,0,1,94600.0,172525.0,-77925.0,-45.16736704825387,Desconto muito alto
9897,-122.27,38.29,36.0,2.8409,20%-40%,0.45132743362831856,2.1327433628318584,0.21161825726141079,1.0372881355932204,2.298305084745763,0,0,0,1,0,153000.0,195890.0,-42890.0,-21.89494103833784,Desconto muito alto
19333,-122.72,38.58,4.0,5.0555,60%-80%,0.3746594005449591,2.39850136239782,0.15620562340244248,1.0546500479386385,2.8149568552253115,1,0,0,0,0,240800.0,254170.0,-13370.0,-5.26025888185073,Desconto ok
12505,-121.44,38.56,52.0,2.8542,20%-40%,0.642023346303502,3.5252918287937742,0.18211920529801323,0.9939759036144579,1.5481927710843373,0,1,0,0,0,139400.0,129300.0,10100.0,7.8112915699922665,Cara
13899,-116.73,34.52,16.0,1.0568,20%_cheaper,0.7274826789838337,2.879907621247113,0.2526062550120289,1.9811320754716981,2.7232704402515724,0,1,0,0,0,75000.0,90920.0,-15920.0,-17.509898812142545,Desconto muito alto
8965,-118.39,34.0,35.0,4.056,20%_expensive,0.3496376811594203,1.3269927536231885,0.26348122866894197,1.1188405797101448,3.2,1,0,0,0,0,339100.0,196835.0,142265.0,72.27627200447075,Cara
8624,-118.38,33.88,34.0,5.0602,20%_expensive,0.38321167883211676,2.2262773722627736,0.1721311475409836,1.0260586319218241,2.6775244299674266,1,0,0,0,0,453700.0,257725.0,195975.0,76.04035308953343,Cara
2669,-115.51,33.24,32.0,1.6552,20%_cheaper,0.4892422825070159,1.8662301216089803,0.2621553884711779,1.275609756097561,2.607317073170732,0,1,0,0,0,43300.0,79140.0,-35840.0,-45.286833459691685,Desconto muito alto
9829,-121.91,36.62,52.0,3.7454,60%-80%,0.5471311475409836,2.5,0.21885245901639344,1.0075471698113208,1.8415094339622642,1,0,0,0,0,243800.0,261025.0,-17225.0,-6.598984771573605,Desconto ok
9290,-122.53,38.01,16.0,3.4432,20%_cheaper,0.6186440677966102,3.167372881355932,0.19531772575250836,1.028169014084507,1.6619718309859155,0,0,0,1,0,67500.0,269705.0,-202205.0,-74.9726553085779,Desconto muito alto
17739,-121.79,37.3,10.0,5.9399,60%-80%,0.3081414206941291,1.7739215050275705,0.17370634485280673,1.0485651214128036,3.402869757174393,1,0,0,0,0,241900.0,269650.0,-27750.0,-10.291118116076396,Desconto bom
2277,-119.79,36.81,33.0,4.25,20%-40%,0.52834008097166,2.95748987854251,0.17864476386036962,1.0275590551181102,1.9448818897637796,0,1,0,0,0,132200.0,151950.0,-19750.0,-12.997696610727214,Desconto bom
4379,-118.28,34.09,52.0,2.3333,40%-60%,0.44797297297297295,1.5358108108108108,0.29168499780026397,1.1105527638190955,2.4790619765494135,1,0,0,0,0,196500.0,170260.0,26240.0,15.411723246799014,Cara
3390,-118.35,34.21,39.0,3.275,40%-60%,0.2979942693409742,1.4040114613180517,0.21224489795918366,1.0985915492957747,3.686619718309859,1,0,0,0,0,181400.0,187700.0,-6300.0,-3.356419818859883,Desconto baixo
1388,-122.11,37.98,11.0,6.135,20%_expensive,0.3793296089385475,2.441899441340782,0.15534202699611074,1.0287878787878788,2.712121212121212,0,0,0,1,0,297300.0,322590.0,-25290.0,-7.839672649493165,Desconto ok
122,-122.23,37.85,52.0,6.3434,20%_expensive,0.38737040527803956,2.639019792648445,0.1467857142857143,1.0198511166253101,2.632754342431762,0,0,0,1,0,373600.0,341565.0,32035.0,9.37888835214381,Cara
629,-122.17,37.72,42.0,3.371,40%-60%,0.36268574573472756,1.655476059438635,0.21908244680851063,0.9924698795180723,2.73644578313253,0,0,0,1,0,165000.0,186835.0,-21835.0,-11.686782455107448,Desconto bom
12109,-117.29,33.97,4.0,4.6667,40%-60%,0.34434980124929015,2.1314026121521863,0.1615601854318751,1.1134777818582446,3.2335659199412414,0,1,0,0,0,160600.0,165920.0,-5320.0,-3.206364513018322,Desconto baixo
1152,-121.54,39.6,15.0,2.1467,20%_cheaper,0.3541666666666667,1.5381944444444444,0.23024830699774265,0.9951219512195122,2.8097560975609754,0,1,0,0,0,84100.0,74845.0,9255.0,12.365555481328078,Cara
14116,-117.1,32.73,24.0,2.2375,20%_cheaper,0.35112219451371574,1.4598503740648379,0.24051930304065597,1.0538922155688624,3.001497005988024,0,0,0,0,1,102900.0,142975.0,-40075.0,-28.02937576499388,Desconto muito alto
6119,-117.92,34.13,42.0,2.8643,20%-40%,0.2608125819134993,1.1546526867627784,0.22587968217934165,1.0904109589041096,4.1808219178082195,0,1,0,0,0,132600.0,118705.0,13895.0,11.705488395602544,Cara
12859,-121.39,38.67,35.0,0.9338,20%-40%,0.725,2.341666666666667,0.3096085409252669,1.6415094339622642,2.2641509433962264,0,1,0,0,0,112500.0,92490.0,20010.0,21.634771326629906,Cara
1902,-119.98,38.9,16.0,3.5,20%-40%,0.6463276836158192,3.512994350282486,0.1839819877774204,1.7125748502994012,2.6497005988023954,0,1,0,0,0,134700.0,166845.0,-32145.0,-19.26638496808415,Desconto muito alto
6508,-118.07,34.07,19.0,3.125,40%-60%,0.2754029432375613,1.0889978976874561,0.2528957528957529,1.0621621621621622,3.8567567567567567,1,0,0,0,0,207100.0,149825.0,57275.0,38.22793258801936,Cara
17624,-121.95,37.26,10.0,5.2,60%-80%,0.5021888680425266,2.258286429018136,0.22237607310994184,1.1215083798882681,2.233240223463687,1,0,0,0,0,248700.0,309480.0,-60780.0,-19.639395114385422,Desconto muito alto
19107,-122.66,38.27,16.0,2.1696,20%_cheaper,0.6457023060796646,3.192872117400419,0.20223243598161522,0.9777777777777777,1.5142857142857142,1,0,0,0,0,75000.0,119475.0,-44475.0,-37.22536095417451,Desconto muito alto
11006,-117.79,33.77,21.0,6.9014,20%_expensive,0.32916666666666666,2.588690476190476,0.1271556679696482,1.0655105973025047,3.2369942196531793,1,0,0,0,0,439000.0,345625.0,93375.0,27.01627486437613,Cara
2382,-119.41,36.68,18.0,3.4044,20%-40%,0.3513227513227513,1.9068783068783068,0.18423973362930077,1.1369863013698631,3.2363013698630136,0,1,0,0,0,115300.0,110000.0,5300.0,4.818181818181818,Cara
18256,-122.09,37.38,36.0,6.1995,20%_expensive,0.3943127962085308,2.452132701421801,0.16080402010050251,1.0146341463414634,2.573170731707317,0,0,0,1,0,407200.0,315900.0,91300.0,28.901551123773345,Cara
14377,-117.25,32.73,37.0,6.3331,20%_expensive,0.40316686967113274,2.7088915956151034,0.14883093525179855,0.9706744868035191,2.407624633431085,0,0,0,0,1,400000.0,373315.0,26685.0,7.148118880837899,Cara
1989,-119.79,36.73,52.0,1.975,20%_cheaper,0.14507772020725387,0.5803108808290155,0.25,0.7,4.825,0,1,0,0,0,47500.0,70180.0,-22680.0,-32.316899401538905,Desconto muito alto
8209,-118.17,33.79,30.0,1.9318,20%-40%,0.1961451247165533,0.5098261526832956,0.38472942920681985,0.9402173913043478,4.793478260869565,0,0,0,0,1,115900.0,111805.0,4095.0,3.6626268950404723,Cara
19353,-122.87,38.68,32.0,3.7352,60%-80%,0.34973209936678035,1.9839259620068193,0.1762828382027989,1.1414944356120826,3.2639109697933226,1,0,0,0,0,228000.0,211385.0,16615.0,7.860065756794475,Cara
19813,-119.26,36.61,33.0,2.5417,20%-40%,0.2903225806451613,1.8064516129032258,0.16071428571428573,0.7964601769911505,2.743362831858407,0,1,0,0,0,118800.0,97175.0,21625.0,22.253666066375096,Cara
19020,-121.98,38.35,16.0,4.4375,20%-40%,0.32091346153846156,2.0396634615384617,0.15733647613435475,0.9638989169675091,3.003610108303249,0,1,0,0,0,132600.0,150665.0,-18065.0,-11.990176882487638,Desconto bom
13901,-116.56,34.06,15.0,2.5405,20%_cheaper,0.5954049844236761,2.6978193146417446,0.2206986143187067,1.4223255813953488,2.388837209302326,0,1,0,0,0,69600.0,117260.0,-47660.0,-40.644721132526016,Desconto muito alto
18576,-121.76,36.9,44.0,2.0775,20%-40%,0.23391370174110523,0.6956850870552612,0.33623503808487487,1.026578073089701,4.3887043189368775,1,0,0,0,0,121400.0,156060.0,-34660.0,-22.20940663847238,Desconto muito alto
14951,-116.96,32.71,18.0,2.4567,20%-40%,0.4720992028343667,2.137289636846767,0.22088686282635722,0.9673321234119783,2.0490018148820326,1,0,0,0,0,155000.0,160095.0,-5095.0,-3.1824853992941695,Desconto baixo
13441,-117.43,34.08,31.0,4.263,20%-40%,0.35398230088495575,2.027180783817952,0.17461802307452448,1.0408921933085502,2.940520446096654,0,1,0,0,0,127400.0,149385.0,-21985.0,-14.717006392877463,Desconto bom
16847,-122.41,37.61,46.0,3.8214,60%-80%,0.4347532116294794,2.0114942528735633,0.2161344537815126,1.1143847487001732,2.563258232235702,0,0,0,0,1,273600.0,226535.0,47065.0,20.77603902266758,Cara
3790,-118.37,34.17,6.0,0.8198,20%_expensive,0.6457564575645757,1.5756457564575646,0.4098360655737705,1.0903426791277258,1.6884735202492211,1,0,0,0,0,325000.0,153310.0,171690.0,111.98878090144153,Cara
958,-121.92,37.68,23.0,7.2211,20%_expensive,0.31586402266288954,2.3441926345609065,0.13474320241691842,1.0182648401826484,3.223744292237443,1,0,0,0,0,291900.0,333640.0,-41740.0,-12.51049034887903,Desconto bom
3171,-119.57,36.44,30.0,3.4926,20%_cheaper,0.30008904719501334,1.6562778272484417,0.18118279569892473,0.9711815561959655,3.2363112391930837,0,1,0,0,0,94200.0,124975.0,-30775.0,-24.624924984996998,Desconto muito alto
1694,-122.26,38.0,6.0,5.2375,60%-80%,0.3270440251572327,2.1320754716981134,0.15339233038348082,1.1428571428571428,3.4945054945054945,0,0,0,1,0,246400.0,275430.0,-29030.0,-10.539883091892676,Desconto bom
13022,-121.23,38.69,19.0,3.9226,20%-40%,0.3602036487059822,2.2350445481544337,0.1611617312072893,1.0,2.7762073027090697,0,1,0,0,0,148700.0,150760.0,-2060.0,-1.3664101883788804,Desconto baixo
8013,-118.1,33.84,35.0,5.296,60%-80%,0.2911255411255411,1.9372294372294372,0.15027932960893856,1.0228136882129277,3.5133079847908744,1,0,0,0,0,226200.0,237670.0,-11470.0,-4.826019270416965,Desconto baixo
11570,-118.01,33.77,32.0,5.8362,60%-80%,0.2974874371859296,1.7798994974874371,0.1671372106154715,1.088235294117647,3.6580882352941178,1,0,0,0,0,217500.0,262510.0,-45010.0,-17.146013485200566,Desconto muito alto
16003,-122.45,37.75,35.0,3.0804,20%_expensive,0.1690929451287794,0.7631578947368421,0.2215700660308144,1.0033222591362125,5.9335548172757475,0,0,0,1,0,313400.0,200605.0,112795.0,56.22741207846265,Cara
15717,-122.43,37.79,24.0,2.6782,20%_expensive,0.7349486049926579,1.8054331864904551,0.4070760471736478,1.0459770114942528,1.4231974921630095,0,0,0,1,0,450000.0,203900.0,246100.0,120.69641981363412,Cara
7969,-118.19,33.87,42.0,3.6987,20%-40%,0.428343949044586,1.9315286624203822,0.22176422093981862,1.1746724890829694,2.7423580786026203,1,0,0,0,0,152100.0,232175.0,-80075.0,-34.48907074405083,Desconto muito alto
17967,-121.98,37.31,34.0,5.8127,60%-80%,0.35334645669291337,2.001968503937008,0.17649950835791545,0.9573333333333334,2.7093333333333334,1,0,0,0,0,288300.0,273465.0,14835.0,5.424825846086336,Cara
14292,-117.13,32.74,50.0,2.625,40%-60%,0.4642857142857143,2.0975274725274726,0.22134905042567124,1.049689440993789,2.260869565217391,0,0,0,0,1,203200.0,198540.0,4660.0,2.347134078775058,Cara
3722,-118.42,34.19,33.0,2.2589,60%-80%,0.34081104400345125,1.4465056082830026,0.23560990158067402,1.0193548387096774,2.990967741935484,1,0,0,0,0,269700.0,141475.0,128225.0,90.63438770100724,Cara
3741,-118.39,34.18,44.0,3.3906,60%-80%,0.41363636363636364,2.168181818181818,0.19077568134171907,0.8125,1.9642857142857142,1,0,0,0,0,223800.0,213370.0,10430.0,4.888222336785865,Cara
17741,-121.74,37.3,12.0,6.7159,20%_expensive,0.28426395939086296,1.9908629441624366,0.14278429372768994,1.0408921933085502,3.6617100371747213,1,0,0,0,0,362700.0,299330.0,63370.0,21.170614372097685,Cara
18386,-121.83,37.21,14.0,7.7738,20%_expensive,0.28673550436854645,2.1556791104050834,0.13301400147383935,0.9626666666666667,3.3573333333333335,1,0,0,0,0,387500.0,356535.0,30965.0,8.684981839090131,Cara
14573,-117.21,32.81,27.0,5.2837,60%-80%,0.43636363636363634,2.6626262626262625,0.1638846737481032,1.130890052356021,2.5916230366492146,0,0,0,0,1,283800.0,348365.0,-64565.0,-18.53372181476325,Desconto muito alto
11806,-121.14,38.92,16.0,4.6771,60%-80%,0.35095613048368957,2.3273340832395952,0.15079748670855486,1.0434782608695652,2.9732441471571907,0,1,0,0,0,212000.0,179045.0,32955.0,18.405987321623055,Cara
749,-122.05,37.68,32.0,6.1104,60%-80%,0.3120706575073602,1.9774288518155054,0.15781637717121588,0.9352941176470588,2.9970588235294118,0,0,0,1,0,240700.0,288375.0,-47675.0,-16.532293021239706,Desconto muito alto
9433,-122.8,38.18,36.0,3.625,60%-80%,0.49738766980146293,2.484848484848485,0.2001682085786375,1.3149171270718232,2.643646408839779,0,0,0,0,1,253100.0,247260.0,5840.0,2.361886273558198,Cara
5122,-118.31,33.96,47.0,4.4861,20%-40%,0.2989786443825441,1.4726090993500465,0.2030264817150063,0.9498525073746312,3.1769911504424777,1,0,0,0,0,140400.0,186160.0,-45760.0,-24.581005586592177,Desconto muito alto
9276,-122.59,38.12,25.0,6.0132,60%-80%,0.33236574746008707,2.2595065312046443,0.14709660842754368,0.9819897084048027,2.9545454545454546,1,0,0,0,0,287900.0,317275.0,-29375.0,-9.258529666692931,Desconto ok
8720,-118.35,33.83,36.0,6.1187,20%_expensive,0.36973180076628354,2.111111111111111,0.1751361161524501,1.122093023255814,3.0348837209302326,1,0,0,0,0,342000.0,313055.0,28945.0,9.245979141045503,Cara
6664,-118.13,34.16,52.0,2.5664,60%-80%,0.3857271906052394,1.6142728093947607,0.23894795747062114,1.0414634146341464,2.7,1,0,0,0,0,215000.0,203410.0,11590.0,5.697851629713386,Cara
6420,-117.98,34.14,27.0,3.6336,60%-80%,0.44463608140738187,2.1873059675750257,0.20328023970982495,1.0813758389261745,2.432046979865772,0,1,0,0,0,235200.0,139945.0,95255.0,68.06602593876165,Cara
9189,-118.12,34.23,52.0,3.9583,40%-60%,0.46938775510204084,2.945578231292517,0.15935334872979215,1.3018867924528301,2.7735849056603774,0,1,0,0,0,162500.0,164060.0,-1560.0,-0.9508716323296356,Desconto baixo
18127,-122.02,37.34,30.0,6.448,20%_expensive,0.3233404710920771,2.2184154175588864,0.14575289575289574,0.967948717948718,2.9935897435897436,1,0,0,0,0,360600.0,314115.0,46485.0,14.798720213934388,Cara
8103,-118.22,33.8,33.0,3.875,40%-60%,0.27040816326530615,1.124716553287982,0.2404233870967742,1.084090909090909,4.009090909090909,0,0,0,0,1,165100.0,186460.0,-21360.0,-11.455540062211735,Desconto bom
19215,-122.71,38.45,52.0,2.1827,40%-60%,0.5611285266457681,2.3605015673981193,0.23771580345285526,1.0326923076923078,1.8403846153846153,1,0,0,0,0,188800.0,175190.0,13610.0,7.768708259603859,Cara
395,-122.34,37.88,37.0,1.7375,20%_expensive,0.36384976525821594,1.1975743348982786,0.30382228030055536,1.0064935064935066,2.7662337662337664,0,0,0,1,0,350000.0,129740.0,220260.0,169.77030985047017,Cara
13049,-121.32,38.59,21.0,3.6817,20%-40%,0.3801882755669662,2.091142490372272,0.18180888070390833,1.0379672897196262,2.7301401869158877,0,1,0,0,0,136100.0,123580.0,12520.0,10.131089173005341,Cara
9563,-120.62,37.36,15.0,3.2656,20%_cheaper,0.36196623634558095,1.7154915590863953,0.21099855282199712,1.1062215477996966,3.056145675265554,0,1,0,0,0,83500.0,109935.0,-26435.0,-24.046027197889664,Desconto muito alto
8361,-118.33,33.96,42.0,2.3,40%-60%,0.4898236092265943,2.287652645861601,0.21411625148279953,1.1316614420062696,2.310344827586207,1,0,0,0,0,189200.0,161355.0,27845.0,17.256979951039632,Cara
14749,-117.05,32.57,22.0,4.7337,20%-40%,0.21393034825870647,1.1844941956882256,0.18060903045152257,1.0403225806451613,4.862903225806452,0,0,0,0,1,127600.0,193510.0,-65910.0,-34.06025528396465,Desconto muito alto
11044,-117.83,33.82,23.0,3.6953,20%-40%,0.30319148936170215,1.1702127659574468,0.2590909090909091,1.0674157303370786,3.5205992509363297,1,0,0,0,0,150000.0,176440.0,-26440.0,-14.985264112446156,Desconto bom
13266,-117.68,34.09,22.0,2.9812,20%-40%,0.4320827943078913,2.001293661060802,0.21590174531351003,1.0569620253164558,2.4462025316455698,0,1,0,0,0,148800.0,104380.0,44420.0,42.55604521939069,Cara
16340,-121.33,38.04,15.0,4.6477,20%-40%,0.29015544041450775,2.0031088082901554,0.14485256078634248,1.0769230769230769,3.7115384615384617,0,1,0,0,0,142700.0,178280.0,-35580.0,-19.957370428539374,Desconto muito alto
2095,-119.76,36.75,35.0,2.19,20%_cheaper,0.27221037668798864,1.1421464108031272,0.23833229620410704,1.0026178010471205,3.683246073298429,0,1,0,0,0,53400.0,66740.0,-13340.0,-19.988013185495955,Desconto muito alto
3167,-118.9,35.26,31.0,1.9066,20%_cheaper,0.26332509707024354,1.084539357571479,0.24279902359641986,1.0240219629375429,3.888812628689087,0,1,0,0,0,54600.0,63815.0,-9215.0,-14.440178641385254,Desconto bom
248,-122.22,37.78,50.0,1.7276,20%_cheaper,0.26175982291090205,0.9828444936358606,0.26632882882882886,1.075,4.1068181818181815,0,0,0,1,0,102300.0,142755.0,-40455.0,-28.338762214983714,Desconto muito alto
7354,-118.15,33.96,33.0,2.5385,40%-60%,0.19850352112676056,0.6474471830985915,0.30659415363698167,0.9356846473029046,4.713692946058091,1,0,0,0,0,160900.0,158965.0,1935.0,1.2172490799861606,Cara
12856,-121.37,38.67,36.0,2.555,20%_cheaper,0.3470225872689938,1.8336755646817249,0.18924972004479285,1.0595611285266457,3.053291536050157,0,1,0,0,0,72700.0,99425.0,-26725.0,-26.87955745536837,Desconto muito alto
10303,-117.79,33.88,17.0,6.0829,60%-80%,0.3534798534798535,2.240188383045526,0.15779023592618546,1.0265957446808511,2.904255319148936,1,0,0,0,0,252600.0,303570.0,-50970.0,-16.790196659748986,Desconto muito alto
19260,-122.74,38.45,25.0,4.0798,40%-60%,0.38271604938271603,2.080246913580247,0.18397626112759644,0.9649805447470817,2.5214007782101167,1,0,0,0,0,179200.0,241100.0,-61900.0,-25.673994193280798,Desconto muito alto
14941,-117.04,32.63,26.0,5.1354,40%-60%,0.36192109777015435,2.3636363636363638,0.15312046444121916,1.0603015075376885,2.92964824120603,0,0,0,0,1,181600.0,325175.0,-143575.0,-44.15314830475898,Desconto muito alto
13745,-117.17,34.08,5.0,4.875,20%-40%,0.27078384798099764,1.7494061757719714,0.15478615071283094,0.8871595330739299,3.2762645914396886,0,1,0,0,0,138100.0,147505.0,-9405.0,-6.376055048981391,Desconto ok
7077,-117.99,33.94,34.0,4.3125,60%-80%,0.3970976253298153,2.003957783641161,0.19815668202764977,0.9901315789473685,2.4934210526315788,1,0,0,0,0,214000.0,243790.0,-29790.0,-12.219533204807416,Desconto bom
13349,-117.64,34.02,10.0,4.0611,40%-60%,0.35267349260523323,1.8532423208191127,0.19030079803560468,1.1191335740072201,3.1732851985559565,0,1,0,0,0,158000.0,142865.0,15135.0,10.5939173345466,Cara
15523,-117.05,33.13,20.0,2.3762,20%_cheaper,0.3789571694599628,1.4424581005586592,0.2627162406403305,1.1071817192600653,2.9216539717083787,1,0,0,0,0,98500.0,183840.0,-85340.0,-46.420800696257615,Desconto muito alto
7760,-118.14,33.91,34.0,3.0465,40%-60%,0.43422263109475623,1.8500459981600736,0.2347090999502735,1.115839243498818,2.569739952718676,1,0,0,0,0,187800.0,187140.0,660.0,0.3526771401090093,Cara
13356,-117.6,34.03,16.0,5.5677,40%-60%,0.25272331154684097,1.6328976034858387,0.15476984656437626,0.9707112970711297,3.8410041841004183,0,1,0,0,0,175400.0,178210.0,-2810.0,-1.576791425845912,Desconto baixo
19875,-119.29,36.33,19.0,0.7445,20%-40%,0.3619344773790952,1.2355694227769112,0.29292929292929293,1.045045045045045,2.8873873873873874,0,1,0,0,0,112500.0,62745.0,49755.0,79.29715515180492,Cara
7502,-118.26,33.91,44.0,2.8859,20%-40%,0.3159090909090909,2.0272727272727273,0.15582959641255606,0.8742138364779874,2.7672955974842766,1,0,0,0,0,120800.0,178955.0,-58155.0,-32.49699645162192,Desconto muito alto
18409,-121.82,37.27,16.0,6.3566,60%-80%,0.23901712583767684,1.5115413253909158,0.158128078817734,0.8794520547945206,3.6794520547945204,1,0,0,0,0,279100.0,263680.0,15420.0,5.847997572815534,Cara
13562,-117.28,34.15,36.0,3.8292,20%-40%,0.46357615894039733,2.870860927152318,0.16147635524798154,1.0810810810810811,2.332046332046332,0,1,0,0,0,122200.0,156940.0,-34740.0,-22.135848094813305,Desconto muito alto
11942,-117.42,33.94,35.0,4.1528,20%-40%,0.2970749542961609,1.6124314442413163,0.18424036281179137,0.9206798866855525,3.0991501416430594,0,1,0,0,0,113900.0,134860.0,-20960.0,-15.54204360077117,Desconto muito alto
