,valor_real,latitude,longitude,valor_previsto,diferenca,porcentagem,categoria_desconto
2080,153000.0,34.11,-117.91,185635.0,-32635.0,-17.580197699787217,Desconto muito alto
2081,156800.0,34.01,-118.14,187510.0,-30710.0,-16.3777931843635,Desconto muito alto
2085,197100.0,37.96,-122.07,226260.00000000003,-29160.00000000003,-12.887828162291182,Desconto bom
2086,167400.0,34.16,-119.18,211115.0,-43715.0,-20.706723823508515,Desconto muito alto
2095,391900.0,33.53,-117.76,414765.0,-22865.0,-5.512760237724977,Desconto ok
2096,216000.0,33.84,-118.12,228130.0,-12130.0,-5.317143733835971,Desconto ok
2097,202000.0,33.93,-117.97,253925.00000000003,-51925.00000000003,-20.44895146204589,Desconto muito alto
2098,204200.0,34.14,-118.2,215425.0,-11225.0,-5.210630149704073,Desconto ok
2101,50600.0,36.34,-119.29,70545.0,-19945.0,-28.272733716067762,Desconto muito alto
2102,51400.0,36.06,-118.97,69975.0,-18575.0,-26.545194712397286,Desconto muito alto
2104,52500.0,36.7,-119.81,72705.0,-20205.0,-27.790385805652985,Desconto muito alto
2108,193500.0,36.86,-119.77,320640.0,-127140.0,-39.65194610778443,Desconto muito alto
2109,159100.0,33.01,-117.06,201280.0,-42180.0,-20.955882352941178,Desconto muito alto
2111,80200.0,32.7,-117.13,119404.99999999999,-39204.999999999985,-32.833633432435825,Desconto muito alto
2114,158100.0,34.04,-117.96,179945.0,-21845.0,-12.139820500708549,Desconto bom
2118,55200.0,32.79,-115.69,68190.0,-12990.0,-19.049714034315883,Desconto muito alto
2119,97500.0,33.99,-118.26,106935.0,-9435.0,-8.823116846682565,Desconto ok
2120,95300.0,37.31,-120.46,120129.99999999999,-24829.999999999985,-20.66927495213518,Desconto muito alto
2126,121900.00000000001,33.2,-117.26,200860.0,-78959.99999999999,-39.31096285970327,Desconto muito alto
2127,250000.0,37.75,-122.12,319995.0,-69995.0,-21.873779277801216,Desconto muito alto
2132,195600.0,33.57,-117.65,259670.00000000003,-64070.00000000003,-24.67362421535026,Desconto muito alto
2134,77700.0,34.52,-116.9,83715.0,-6015.0,-7.185092277369646,Desconto ok
2138,156300.0,32.68,-116.98,287375.0,-131075.0,-45.61113527620705,Desconto muito alto
2139,59200.0,33.43,-114.73,90285.00000000001,-31085.000000000015,-34.42986099573574,Desconto muito alto
2140,177500.0,32.83,-117.14,191044.99999999997,-13544.99999999997,-7.089952628961749,Desconto ok
2143,52800.0,36.76,-119.74,61124.99999999999,-8324.999999999993,-13.619631901840481,Desconto bom
2145,55800.0,38.55,-121.47,65460.00000000001,-9660.000000000007,-14.757103574702118,Desconto bom
2147,58800.0,36.78,-119.79,83630.0,-24830.0,-29.690302523018058,Desconto muito alto
2153,308800.0,37.47,-122.24,360405.0,-51605.0,-14.31861378171779,Desconto bom
2154,194500.0,33.79,-117.86,249165.00000000003,-54665.00000000003,-21.93927718580058,Desconto muito alto
2156,86700.0,38.91,-120.01,103650.0,-16950.0,-16.35311143270622,Desconto muito alto
2157,165700.0,33.92,-118.08,201925.0,-36225.0,-17.93982914448434,Desconto muito alto
2158,82700.0,32.71,-117.13,128595.0,-45895.0,-35.68956802364011,Desconto muito alto
2159,126200.0,34.11,-117.92,180105.0,-53905.0,-29.929763193692565,Desconto muito alto
2160,265600.0,33.76,-117.82,318725.0,-53125.0,-16.667973958741864,Desconto muito alto
2161,220500.0,32.79,-117.03,328320.0,-107820.0,-32.83991228070175,Desconto muito alto
2168,121800.00000000001,34.05,-118.17,158294.99999999997,-36494.999999999956,-23.055055434473587,Desconto muito alto
2169,185000.0,33.19,-117.37,266694.99999999994,-81694.99999999994,-30.632370310654476,Desconto muito alto
2171,217900.0,33.65,-117.91,237180.00000000003,-19280.00000000003,-8.128847288978847,Desconto ok
2174,147500.0,32.76,-117.12,199060.0,-51560.0,-25.90173816939616,Desconto muito alto
2176,197100.0,32.84,-117.19,285780.0,-88680.0,-31.030862901532647,Desconto muito alto
2177,147300.0,34.04,-117.46,175315.0,-28015.0,-15.97980777457719,Desconto muito alto
2180,321100.0,36.96,-121.88,384420.00000000006,-63320.00000000006,-16.47156755631862,Desconto muito alto
2183,191900.0,38.43,-122.68,225564.99999999994,-33664.99999999994,-14.924744530401416,Desconto bom
2184,50800.0,36.1,-119.56,67609.99999999999,-16809.999999999985,-24.8631859192427,Desconto muito alto
2185,132100.0,38.81,-122.55,141640.00000000003,-9540.00000000003,-6.735385484326481,Desconto ok
2187,118200.0,35.22,-119.13,184535.0,-66335.0,-35.947110304278326,Desconto muito alto
2190,287200.0,33.79,-118.1,331565.00000000006,-44365.00000000006,-13.380483464780676,Desconto bom
2195,129900.0,33.13,-117.09,192515.0,-62615.0,-32.524738332078016,Desconto muito alto
2196,126500.0,33.99,-118.33,164935.0,-38435.0,-23.303119410676935,Desconto muito alto
2200,290900.0,38.13,-122.59,312925.0,-22025.0,-7.038427738275945,Desconto ok
2201,119400.0,38.92,-122.77,173585.0,-54185.0,-31.21525477431806,Desconto muito alto
2202,267900.0,33.1,-117.28,332995.0,-65095.0,-19.54834156669019,Desconto muito alto
2203,266400.0,36.97,-122.04,316840.0,-50440.0,-15.919707107688424,Desconto muito alto
2204,67500.0,32.76,-117.18,221660.00000000003,-154160.00000000003,-69.54795632951367,Desconto muito alto
2206,111700.0,34.01,-118.3,133050.0,-21350.0,-16.046599022923715,Desconto muito alto
2207,162500.0,37.77,-122.24,217580.0,-55080.0,-25.314826730398014,Desconto muito alto
2209,94700.0,39.13,-123.16,115190.0,-20490.0,-17.788002430766557,Desconto muito alto
2210,125000.0,37.79,-122.21,210975.0,-85975.0,-40.751273847612275,Desconto muito alto
2211,163200.0,36.2,-121.13,182460.00000000003,-19260.00000000003,-10.555738243998698,Desconto bom
2212,83900.0,39.4,-120.09,112979.99999999999,-29079.999999999985,-25.739068861745434,Desconto muito alto
2214,74600.0,41.78,-124.19,99345.0,-24745.0,-24.908148371835523,Desconto muito alto
2216,121400.00000000001,37.93,-121.22,176855.0,-55454.999999999985,-31.35619575358344,Desconto muito alto
2217,152800.0,33.92,-118.32,211245.00000000003,-58445.00000000003,-27.666927027858655,Desconto muito alto
2218,14999.0,36.4,-117.02,99010.0,-84011.0,-84.85102514897484,Desconto muito alto
2220,142900.0,38.13,-122.23,237930.0,-95030.0,-39.94031858109528,Desconto muito alto
2221,165900.0,38.03,-122.0,212565.0,-46665.0,-21.953284877566862,Desconto muito alto
2223,98400.0,38.83,-122.0,121310.0,-22910.0,-18.885499958783285,Desconto muito alto
2224,94600.0,37.97,-121.34,116069.99999999999,-21469.999999999985,-18.497458430257595,Desconto muito alto
2225,200300.0,34.21,-118.5,261209.99999999997,-60909.99999999997,-23.318402817656285,Desconto muito alto
2226,93800.0,36.29,-119.11,102120.0,-8320.0,-8.147277712495104,Desconto ok
2227,106300.0,37.96,-122.04,183905.0,-77605.0,-42.19841766129252,Desconto muito alto
2228,210400.0,38.34,-122.31,230215.00000000003,-19815.00000000003,-8.607171557022793,Desconto ok
2234,70700.0,40.22,-124.0,155240.00000000003,-84540.00000000003,-54.45761401700594,Desconto muito alto
2235,175000.0,37.53,-120.88,209625.0,-34625.0,-16.517590936195585,Desconto muito alto
2236,224200.0,34.28,-119.19,265455.0,-41255.0,-15.541240511574467,Desconto muito alto
2238,241100.0,34.25,-118.5,272439.99999999994,-31339.99999999994,-11.503450300983683,Desconto bom
2239,161300.0,33.93,-117.95,179610.00000000003,-18310.00000000003,-10.194309893658497,Desconto bom
2240,121700.00000000001,33.21,-117.24,144155.0,-22454.999999999985,-15.576983108459633,Desconto muito alto
2245,137500.0,33.77,-118.19,198115.0,-60615.0,-30.59586603740252,Desconto muito alto
2246,153100.0,34.06,-118.22,182290.0,-29190.0,-16.01294640408141,Desconto muito alto
2247,136600.0,34.02,-118.34,155364.99999999997,-18764.99999999997,-12.078009847777798,Desconto bom
2248,244199.99999999997,34.24,-118.49,297319.99999999994,-53119.99999999997,-17.866272030135875,Desconto muito alto
2249,211700.0,33.9,-118.01,247890.0000000001,-36190.00000000009,-14.599217394812245,Desconto bom
2256,68900.0,38.95,-122.64,98975.0,-30075.0,-30.38646122758272,Desconto muito alto
2257,112500.0,34.0,-118.29,119700.00000000001,-7200.000000000015,-6.015037593984974,Desconto ok
2259,160400.0,38.33,-122.7,184735.0,-24335.0,-13.172923376728829,Desconto bom
2261,62600.0,35.87,-119.3,66800.0,-4200.0,-6.287425149700598,Desconto ok
2262,92700.0,35.31,-119.04,133100.0,-40400.0,-30.35311795642374,Desconto muito alto
2264,88400.0,36.8,-119.68,131605.0,-43205.0,-32.82929979863987,Desconto muito alto
2267,141100.0,38.63,-121.37,175854.99999999997,-34754.99999999997,-19.763441471666983,Desconto muito alto
2268,138100.0,32.78,-116.95,195654.99999999997,-57554.99999999997,-29.4165750939153,Desconto muito alto
2271,104200.0,37.96,-122.36,144230.0,-40030.0,-27.754281356167233,Desconto muito alto
2276,148900.0,37.68,-122.12,188215.0,-39315.0,-20.888345774778845,Desconto muito alto
2277,40000.0,33.19,-115.46,71280.0,-31280.0,-43.88327721661055,Desconto muito alto
2283,54600.0,33.93,-116.87,57835.0,-3235.0,-5.593498746433821,Desconto ok
2285,72400.0,36.35,-119.28,102945.0,-30545.0,-29.67118364175045,Desconto muito alto
2286,162500.0,37.81,-122.27,182100.0,-19600.0,-10.763316858868754,Desconto bom
2288,58600.0,41.86,-122.33,93534.99999999999,-34934.999999999985,-37.349655209279945,Desconto muito alto
2289,215000.0,33.66,-117.58,286520.0,-71520.0,-24.961608264693563,Desconto muito alto
2290,97300.0,34.14,-117.29,177620.0,-80320.0,-45.220132867920285,Desconto muito alto
2291,122199.99999999999,34.15,-117.31,138770.0,-16570.000000000015,-11.940621171723006,Desconto bom
2292,307000.0,38.1,-122.49,325180.0,-18180.0,-5.590749738606311,Desconto ok
2294,232100.0,38.22,-122.63,264560.0,-32460.0,-12.269428485031751,Desconto bom
2301,153500.0,33.92,-118.04,173755.0,-20255.0,-11.65721849730943,Desconto bom
2302,204500.0,34.12,-118.15,251970.0,-47470.0,-18.83954439020518,Desconto muito alto
2303,60500.0,38.64,-121.42,71205.0,-10705.0,-15.034056597149076,Desconto muito alto
2308,158000.0,34.89,-120.43,231270.0,-73270.0,-31.68158429541229,Desconto muito alto
2310,300700.0,33.83,-117.76,324940.0,-24240.0,-7.459838739459593,Desconto ok
2313,58700.0,39.53,-122.19,94864.99999999999,-36164.999999999985,-38.1225952669583,Desconto muito alto
2315,303600.0,34.28,-119.23,344080.00000000006,-40480.00000000006,-11.764705882352956,Desconto bom
2320,188000.0,33.85,-118.0,209404.99999999994,-21404.99999999994,-10.221818963253002,Desconto bom
2321,187500.0,38.76,-121.29,218410.0,-30910.0,-14.1522824046518,Desconto bom
2323,159100.0,38.04,-121.35,168829.99999999997,-9729.99999999997,-5.763193745187451,Desconto ok
2324,109600.0,33.89,-118.26,147930.0,-38330.0,-25.91090380585412,Desconto muito alto
2326,116100.0,32.76,-117.12,169645.0,-53545.0,-31.562969730908662,Desconto muito alto
2327,73300.0,35.06,-118.15,97555.0,-24255.0,-24.862897852493465,Desconto muito alto
2329,144600.0,38.27,-121.26,163500.0,-18900.0,-11.559633027522937,Desconto bom
2332,98200.0,37.76,-122.17,154170.0,-55970.0,-36.30407991178569,Desconto muito alto
2333,114900.0,33.94,-118.3,187090.0,-72190.0,-38.585707413544284,Desconto muito alto
2335,68300.0,37.96,-121.25,74760.0,-6460.0,-8.640984483681112,Desconto ok
2336,94200.0,32.7,-117.09,115115.0,-20915.0,-18.168787734005125,Desconto muito alto
2339,192100.0,37.88,-122.29,246435.00000000003,-54335.00000000003,-22.0484103313247,Desconto muito alto
2343,57900.0,36.43,-119.69,75940.0,-18040.0,-23.75559652357124,Desconto muito alto
2344,115000.0,34.15,-117.3,188435.00000000003,-73435.00000000003,-38.97099795685516,Desconto muito alto
2346,109900.0,33.96,-118.24,128009.99999999999,-18109.999999999985,-14.147332239668767,Desconto bom
2347,55700.0,37.99,-121.28,107500.0,-51800.0,-48.18604651162791,Desconto muito alto
2348,110200.0,36.32,-119.27,155594.99999999997,-45394.99999999997,-29.175102027700106,Desconto muito alto
2349,225000.0,34.1,-118.35,274590.0,-49590.0,-18.05965257292691,Desconto muito alto
2354,239600.0,37.8,-122.2,298245.0,-58645.0,-19.663364012808263,Desconto muito alto
2355,134400.0,33.35,-117.42,154705.00000000003,-20305.00000000003,-13.124979800265038,Desconto bom
2356,143600.0,35.1,-120.61,188980.0,-45380.0,-24.0131230818076,Desconto muito alto
2357,206800.0,37.71,-122.11,258514.99999999997,-51714.99999999997,-20.00464189698856,Desconto muito alto
2358,54200.0,36.76,-119.81,80930.0,-26730.0,-33.02854318546892,Desconto muito alto
2360,172200.0,37.65,-120.98,272085.0,-99885.0,-36.71095429737031,Desconto muito alto
2361,182100.0,32.96,-117.03,224255.00000000003,-42155.00000000003,-18.797797150565216,Desconto muito alto
2362,81900.0,39.93,-120.9,96335.00000000001,-14435.000000000015,-14.984169824051499,Desconto bom
2367,181300.0,33.91,-118.32,220079.99999999997,-38779.99999999997,-17.6208651399491,Desconto muito alto
2368,170900.0,34.27,-118.78,202785.0,-31885.0,-15.723549572207018,Desconto muito alto
2371,84600.0,37.98,-121.33,118975.0,-34375.0,-28.89262450094558,Desconto muito alto
2374,220100.0,34.45,-118.53,235399.99999999997,-15299.99999999997,-6.499575191163965,Desconto ok
2376,77000.0,36.33,-119.3,103410.0,-26410.0,-25.539116139638335,Desconto muito alto
2380,100000.0,33.84,-116.51,151929.99999999997,-51929.99999999997,-34.18021457250048,Desconto muito alto
2381,83500.0,37.74,-122.18,151675.0,-68175.0,-44.94807977583649,Desconto muito alto
2382,265500.0,37.44,-121.9,288775.00000000006,-23275.00000000006,-8.059908233053434,Desconto ok
2384,130800.0,34.96,-120.43,151154.99999999997,-20354.99999999997,-13.466309417485345,Desconto bom
2386,218500.0,37.83,-122.25,235629.99999999994,-17129.99999999994,-7.269872257352607,Desconto ok
2387,184400.0,33.56,-117.67,307329.99999999994,-122929.99999999994,-39.9993492337227,Desconto muito alto
2392,200000.0,33.92,-118.35,216560.0,-16560.0,-7.646841521980052,Desconto ok
2394,202000.0,36.96,-122.04,247224.99999999997,-45224.99999999997,-18.293052887046205,Desconto muito alto
2396,149000.0,34.03,-117.94,179060.00000000003,-30060.00000000003,-16.78766893778623,Desconto muito alto
2397,255800.0,33.94,-117.97,298870.00000000006,-43070.00000000006,-14.410947903770888,Desconto bom
2398,141800.0,38.67,-121.26,157940.0,-16140.0,-10.21907053311384,Desconto bom
2402,93800.0,37.82,-122.27,116815.0,-23015.0,-19.702093053118176,Desconto muito alto
2404,191100.0,37.22,-121.77,283810.0,-92710.0,-32.66622035869067,Desconto muito alto
2405,189400.0,34.32,-118.45,207715.00000000003,-18315.00000000003,-8.817369954023555,Desconto ok
2410,204800.0,34.05,-117.95,240905.0,-36105.0,-14.98723563230319,Desconto bom
2411,142300.0,34.05,-118.03,152500.0,-10200.0,-6.688524590163934,Desconto ok
2412,142200.0,37.61,-120.95,178485.0,-36285.0,-20.32943944869317,Desconto muito alto
2414,84100.0,32.7,-117.12,120215.0,-36115.0,-30.042008068876598,Desconto muito alto
2418,164400.0,37.78,-122.19,229879.99999999997,-65479.99999999997,-28.484426657386454,Desconto muito alto
2421,136400.0,38.61,-121.4,196774.99999999997,-60374.99999999997,-30.68225130224875,Desconto muito alto
2422,189100.0,37.69,-122.14,226229.99999999997,-37129.99999999997,-16.41250055253502,Desconto muito alto
2425,100300.0,38.46,-121.43,120160.0,-19860.0,-16.527962716378163,Desconto muito alto
2428,113500.0,38.71,-121.28,122080.00000000001,-8580.000000000015,-7.028178243774585,Desconto ok
2430,111800.0,36.93,-119.87,137120.0,-25320.0,-18.465577596266044,Desconto muito alto
2431,100100.0,39.1,-121.63,143299.99999999997,-43199.99999999997,-30.146545708304238,Desconto muito alto
2432,110700.0,39.12,-121.64,146250.00000000003,-35550.00000000003,-24.30769230769232,Desconto muito alto
2433,137500.0,38.37,-121.45,166140.00000000003,-28640.00000000003,-17.238473576501757,Desconto muito alto
2434,126000.0,37.79,-122.2,176149.99999999997,-50149.99999999997,-28.47005393130853,Desconto muito alto
2435,204100.0,37.43,-121.88,229265.0,-25165.0,-10.97638104377031,Desconto bom
2436,84400.0,38.69,-121.38,91535.0,-7135.0,-7.794832577702518,Desconto ok
2447,142500.0,38.53,-122.27,178380.0,-35880.0,-20.114362596703668,Desconto muito alto
2449,91000.0,33.88,-117.53,112645.00000000003,-21645.00000000003,-19.21523369878825,Desconto muito alto
2451,194100.0,37.7,-122.14,214920.0,-20820.0,-9.687325516471246,Desconto ok
2452,174200.0,36.91,-119.77,209070.0,-34870.0,-16.67862438417755,Desconto muito alto
2453,71600.0,37.94,-122.37,104475.0,-32875.0,-31.46685810002393,Desconto muito alto
2454,179800.0,32.8,-117.14,224240.0,-44440.0,-19.81805208704959,Desconto muito alto
2455,92900.0,33.69,-116.25,130615.0,-37715.0,-28.874937794280903,Desconto muito alto
2456,62500.0,39.67,-120.24,102375.00000000001,-39875.000000000015,-38.949938949938954,Desconto muito alto
2459,65200.0,36.95,-120.05,89505.0,-24305.0,-27.15490754706441,Desconto muito alto
2463,157100.0,33.8,-118.22,182495.0,-25395.0,-13.915449738348995,Desconto bom
2466,166100.0,37.28,-121.84,212499.99999999997,-46399.99999999997,-21.83529411764705,Desconto muito alto
2467,193800.0,37.65,-122.09,211439.99999999997,-17639.99999999997,-8.342792281498285,Desconto ok
2468,98700.0,33.19,-116.37,135490.0,-36790.0,-27.15329544615839,Desconto muito alto
2470,90600.0,33.93,-118.28,153814.99999999997,-63214.99999999997,-41.09807235965282,Desconto muito alto
2471,133000.0,32.7,-117.02,221345.0,-88345.0,-39.91280580089905,Desconto muito alto
2472,131700.0,34.04,-118.19,150975.0,-19275.0,-12.767014406358667,Desconto bom
2475,218100.0,38.29,-122.26,304409.99999999994,-86309.99999999994,-28.353207844683144,Desconto muito alto
2478,77400.0,38.65,-121.43,121665.00000000001,-44265.000000000015,-36.38269017383801,Desconto muito alto
2480,174200.0,38.06,-122.32,326474.99999999994,-152274.99999999994,-46.64216249329963,Desconto muito alto
2481,63100.0,37.97,-121.25,89475.0,-26375.0,-29.477507683710535,Desconto muito alto
2482,150000.0,34.2,-118.6,208960.00000000003,-58960.00000000003,-28.21592649310874,Desconto muito alto
2483,234200.0,33.81,-117.83,250905.00000000006,-16705.00000000006,-6.657898407763916,Desconto ok
2484,124199.99999999999,33.97,-118.31,194135.00000000003,-69935.00000000004,-36.023900893708,Desconto muito alto
2485,54200.0,36.73,-119.73,106020.0,-51820.0,-48.877570269760426,Desconto muito alto
2490,123599.99999999999,32.57,-117.06,156455.0,-32855.000000000015,-20.99964846121889,Desconto muito alto
2492,75800.0,40.66,-122.36,86045.0,-10245.0,-11.906560520657795,Desconto bom
2493,75000.0,40.86,-124.09,129905.00000000001,-54905.000000000015,-42.26550171279012,Desconto muito alto
2494,112100.0,37.93,-122.34,131330.0,-19230.0,-14.642503616843067,Desconto bom
2495,273500.0,37.52,-122.07,311510.00000000006,-38010.00000000006,-12.20185547815481,Desconto bom
2496,148900.0,34.58,-118.38,174825.00000000003,-25925.00000000003,-14.829114829114843,Desconto bom
